time,dcName,requestNum,finishedRequestNum,dcUsage,dcConsume,dcPrice,reSupply,reUsage,reDcUsage,reBaUsage,rePrice,baSupply,baPrice,cost,
0,DC_CR,103489,103489,0.805,41537.536,0.0,50109.967,0.829,0.829,0.0,8207.717,0.0,0.0,8207.717,
0,DC_OS,103486,103486,0.603,44325.649,0.599,40016.17,1.0,1.0,0.0,1600.647,0.0,0.0,1601.246,
0,DC_MB,103482,103482,0.757,55552.875,5.25,17754.516,1.0,1.0,0.0,7700.692,0.0,0.0,7705.942,
0,DC_SH,103482,103482,0.705,46822.875,2.58,28253.138,1.0,1.0,0.0,27252.556,0.0,0.0,27255.136,
0,DC_LA,103480,103480,0.66,41892.1,4.534,9248.133,1.0,1.0,0.0,8323.32,0.0,0.0,8327.854,
600,DC_CR,103010,103010,0.801,41511.042,0.0,52179.526,0.796,0.796,0.0,8166.244,0.0,0.0,8166.244,
600,DC_OS,103007,103007,0.6,44306.101,0.459,41003.638,1.0,1.0,0.0,1640.146,0.0,0.0,1640.605,
600,DC_MB,103002,103002,0.753,55462.875,5.21,17953.504,1.0,1.0,0.0,7952.687,0.0,0.0,7957.897,
600,DC_SH,103001,103001,0.702,46732.688,2.526,28552.384,1.0,1.0,0.0,27539.919,0.0,0.0,27542.445,
600,DC_LA,102998,102998,0.657,41864.394,4.509,9403.321,1.0,1.0,0.0,8462.989,0.0,0.0,8467.498,
1200,DC_CR,104283,104283,0.811,41573.468,0.0,52464.82,0.793,0.793,0.0,8540.293,0.0,0.0,8540.293,
1200,DC_OS,104283,104283,0.607,44293.401,0.593,40028.442,1.0,1.0,0.0,1601.138,0.0,0.0,1601.731,
1200,DC_MB,104277,104277,0.763,55701.938,5.26,17833.756,1.0,1.0,0.0,7855.976,0.0,0.0,7861.235,
1200,DC_SH,104274,104274,0.71,46971.375,2.733,27297.779,1.0,1.0,0.0,26301.296,0.0,0.0,26304.029,
1200,DC_LA,104272,104272,0.665,41929.081,4.525,9349.915,1.0,1.0,0.0,8414.924,0.0,0.0,8419.449,
