time,dcName,requestNum,finishedRequestNum,dcUsage,dcConsume,dcPrice,reSupply,reUsage,reDcUsage,reBaUsage,rePrice,baSupply,baPrice,cost,
0,DC_CR,49471,49471,0.385,31595.813,0.0,44069.117,1.0,0.717,0.284,1265.065,12473.305,0.0,1265.065,
0,DC_OS,6531,6531,0.039,24548.721,1.488,13839.066,1.0,1.0,0.0,553.563,0.0,0.0,555.051,
0,DC_MB,301788,136800,1.0,61800.0,7.391,8588.118,1.0,1.0,0.0,323.896,0.0,0.0,331.287,
0,DC_SH,75994,75994,0.518,41668.875,5.265,3766.047,1.0,1.0,0.0,2763.03,0.0,0.0,2768.295,
0,DC_LA,91846,91846,0.586,39631.125,3.449,14805.321,1.0,1.0,0.0,13324.789,0.0,0.0,13328.237,
600,DC_CR,48696,48696,0.379,31436.589,0.0,44213.865,1.0,0.712,0.289,1321.065,12777.277,0.0,1321.065,
600,DC_OS,6818,6818,0.04,24617.657,1.572,13299.95,1.0,1.0,0.0,531.998,0.0,0.0,533.57,
600,DC_MB,297251,136800,1.0,61800.0,7.391,8591.445,1.0,1.0,0.0,355.557,0.0,0.0,362.947,
600,DC_SH,75374,75374,0.514,41552.625,5.237,3848.218,1.0,1.0,0.0,2827.312,0.0,0.0,2832.549,
600,DC_LA,90150,90150,0.575,39313.125,3.343,15244.245,1.0,1.0,0.0,13719.821,0.0,0.0,13723.164,
1200,DC_CR,48482,48482,0.377,31385.187,0.0,43521.249,1.0,0.722,0.279,1226.928,12136.063,0.0,1226.928,
1200,DC_OS,6772,6772,0.04,24606.608,1.54,13524.803,1.0,1.0,0.0,540.993,0.0,0.0,542.532,
1200,DC_MB,295174,136800,1.0,61800.0,7.386,8623.246,1.0,1.0,0.0,325.414,0.0,0.0,332.8,
1200,DC_SH,75786,75786,0.516,41629.875,5.262,3749.279,1.0,1.0,0.0,2744.178,0.0,0.0,2749.44,
1200,DC_LA,92046,92046,0.587,39668.625,3.363,15457.364,1.0,1.0,0.0,13911.628,0.0,0.0,13914.991,
1800,DC_CR,47645,47645,0.371,31184.143,0.0,43668.997,1.0,0.715,0.286,1322.323,12484.855,0.0,1322.323,
1800,DC_OS,6667,6667,0.039,24581.388,1.546,13450.889,1.0,1.0,0.0,538.036,0.0,0.0,539.582,
1800,DC_MB,289687,136800,1.0,61800.0,7.334,8997.168,1.0,1.0,0.0,345.592,0.0,0.0,352.925,
1800,DC_SH,75282,75282,0.513,41535.375,5.242,3796.038,1.0,1.0,0.0,2789.293,0.0,0.0,2794.535,
1800,DC_LA,88308,88308,0.563,38967.75,3.228,15726.64,1.0,1.0,0.0,14153.976,0.0,0.0,14157.204,
2400,DC_CR,47557,47557,0.37,31163.005,0.0,44172.698,1.0,0.706,0.295,1245.481,13009.694,0.0,1245.481,
2400,DC_OS,6746,6746,0.04,24600.363,1.565,13339.503,1.0,1.0,0.0,533.581,0.0,0.0,535.145,
2400,DC_MB,299927,136800,1.0,61800.0,7.39,8597.651,1.0,1.0,0.0,324.069,0.0,0.0,331.459,
2400,DC_SH,75722,75722,0.516,41617.875,5.238,3906.029,1.0,1.0,0.0,2945.389,0.0,0.0,2950.627,
2400,DC_LA,89133,89133,0.568,39122.438,3.316,15253.705,1.0,1.0,0.0,13728.335,0.0,0.0,13731.65,
3000,DC_CR,48062,48062,0.374,31284.304,0.0,44386.934,1.0,0.705,0.296,1219.225,13102.63,0.0,1219.225,
3000,DC_OS,6766,6766,0.04,24605.167,1.605,13053.447,1.0,1.0,0.0,522.138,0.0,0.0,523.743,
3000,DC_MB,298603,136800,1.0,61800.0,7.33,9026.267,1.0,1.0,0.0,352.203,0.0,0.0,359.533,
3000,DC_SH,75690,75690,0.516,41611.875,5.268,3683.725,1.0,1.0,0.0,2717.439,0.0,0.0,2722.707,
3000,DC_LA,89133,89133,0.568,39122.438,3.292,15426.01,1.0,1.0,0.0,13883.409,0.0,0.0,13886.701,
3600,DC_CR,56554,56554,0.44,32923.875,0.0,47967.757,1.0,0.687,0.314,2127.843,15043.882,0.0,2127.843,
3600,DC_OS,9341,9341,0.055,25223.672,1.924,11373.216,1.0,1.0,0.0,454.929,0.0,0.0,456.853,
3600,DC_MB,340901,136800,1.0,61800.0,7.981,4340.635,1.0,1.0,0.0,755.973,0.0,0.0,763.953,
3600,DC_SH,83169,83169,0.567,43014.188,4.996,7043.49,1.0,1.0,0.0,2627.244,0.0,0.0,2632.24,
3600,DC_LA,109757,109757,0.7,43188.023,3.476,18164.435,1.0,1.0,0.0,16347.992,0.0,0.0,16351.467,
4200,DC_CR,57818,57818,0.45,33160.875,0.0,48032.912,1.0,0.691,0.31,2169.43,14872.037,0.0,2169.43,
4200,DC_OS,9434,9434,0.055,25246.01,1.938,11293.632,1.0,1.0,0.0,451.746,0.0,0.0,453.684,
4200,DC_MB,332451,136800,1.0,61800.0,8.002,4190.654,1.0,1.0,0.0,699.454,0.0,0.0,707.455,
4200,DC_SH,81623,81623,0.556,42724.313,4.975,6909.0,1.0,1.0,0.0,2436.508,0.0,0.0,2441.483,
4200,DC_LA,108641,108641,0.693,42734.662,3.433,18018.536,1.0,1.0,0.0,16216.683,0.0,0.0,16220.116,
4800,DC_CR,58116,58116,0.452,33216.75,0.0,46361.524,1.0,0.717,0.284,2110.15,13144.774,0.0,2110.15,
4800,DC_OS,9500,9500,0.056,25261.863,1.971,11073.151,1.0,1.0,0.0,442.927,0.0,0.0,444.897,
4800,DC_MB,344366,136800,1.0,61800.0,7.998,4220.345,1.0,1.0,0.0,733.185,0.0,0.0,741.182,
4800,DC_SH,82432,82432,0.562,42876.0,4.952,7227.34,1.0,1.0,0.0,2537.955,0.0,0.0,2542.907,
4800,DC_LA,110229,110229,0.703,43240.591,3.334,19241.279,1.0,1.0,0.0,17317.152,0.0,0.0,17320.485,
5400,DC_CR,57203,57203,0.445,33045.563,0.0,48482.656,1.0,0.682,0.319,2066.405,15437.094,0.0,2066.405,
5400,DC_OS,9558,9558,0.056,25275.795,1.937,11333.945,1.0,1.0,0.0,453.358,0.0,0.0,455.295,
5400,DC_MB,333153,136800,1.0,61800.0,7.998,4220.934,1.0,1.0,0.0,710.753,0.0,0.0,718.75,
5400,DC_SH,81832,81832,0.558,42763.5,4.988,6850.504,1.0,1.0,0.0,2453.693,0.0,0.0,2458.681,
5400,DC_LA,110840,110840,0.707,43289.769,3.28,19678.602,1.0,1.0,0.0,17710.742,0.0,0.0,17714.022,
6000,DC_CR,57570,57570,0.448,33114.375,0.0,47405.781,1.0,0.699,0.302,2034.459,14291.406,0.0,2034.459,
6000,DC_OS,9598,9598,0.056,25285.402,1.968,11122.746,1.0,1.0,0.0,444.91,0.0,0.0,446.877,
6000,DC_MB,337691,136800,1.0,61800.0,8.004,4177.678,1.0,1.0,0.0,685.161,0.0,0.0,693.164,
6000,DC_SH,83516,83516,0.569,43079.25,5.023,6918.279,1.0,1.0,0.0,2395.676,0.0,0.0,2400.699,
6000,DC_LA,109131,109131,0.696,43069.959,3.433,18356.116,1.0,1.0,0.0,16520.505,0.0,0.0,16523.937,
6600,DC_CR,58341,58341,0.454,33258.938,0.0,49894.744,1.0,0.667,0.334,2143.854,16635.807,0.0,2143.854,
6600,DC_OS,9528,9528,0.056,25268.589,1.936,11330.455,1.0,1.0,0.0,453.219,0.0,0.0,455.155,
6600,DC_MB,332663,136800,1.0,61800.0,8.014,4102.998,1.0,1.0,0.0,714.408,0.0,0.0,722.422,
6600,DC_SH,82717,82717,0.564,42929.438,5.008,6876.916,1.0,1.0,0.0,2481.067,0.0,0.0,2486.075,
6600,DC_LA,112638,112638,0.718,43333.777,3.461,18418.611,1.0,1.0,0.0,16576.75,0.0,0.0,16580.211,
7200,DC_CR,71614,71614,0.557,35795.809,0.0,52938.053,1.0,0.677,0.324,2798.839,17142.245,0.0,2798.839,
7200,DC_OS,8222,8222,0.048,24954.893,2.005,10522.799,1.0,1.0,0.0,420.912,0.0,0.0,422.917,
7200,DC_MB,301360,136800,1.0,61800.0,8.333,1804.097,1.0,1.0,0.0,1072.906,0.0,0.0,1081.239,
7200,DC_SH,78956,78956,0.538,42224.25,4.26,11558.343,1.0,1.0,0.0,3707.888,0.0,0.0,3712.148,
7200,DC_LA,124993,124993,0.797,45847.936,3.748,18869.239,1.0,1.0,0.0,16982.316,0.0,0.0,16986.063,
7800,DC_CR,68813,68813,0.535,35535.382,0.0,51099.98,1.0,0.696,0.305,2840.61,15564.599,0.0,2840.61,
7800,DC_OS,7894,7894,0.046,24876.108,2.018,10353.467,1.0,1.0,0.0,414.139,0.0,0.0,416.156,
7800,DC_MB,296919,136800,1.0,61800.0,8.337,1778.133,1.0,1.0,0.0,1063.698,0.0,0.0,1072.034,
7800,DC_SH,79049,79049,0.539,42241.688,4.263,11549.231,1.0,1.0,0.0,3798.812,0.0,0.0,3803.075,
7800,DC_LA,124110,124110,0.791,45515.083,3.671,19089.688,1.0,1.0,0.0,17180.72,0.0,0.0,17184.39,
8400,DC_CR,69707,69707,0.542,35670.23,0.0,55233.804,1.0,0.646,0.355,2744.204,19563.575,0.0,2744.204,
8400,DC_OS,7908,7908,0.047,24879.471,1.918,11073.64,1.0,1.0,0.0,442.946,0.0,0.0,444.864,
8400,DC_MB,297023,136800,1.0,61800.0,8.323,1876.179,1.0,1.0,0.0,1115.749,0.0,0.0,1124.072,
8400,DC_SH,74854,74854,0.51,41455.125,4.18,11362.573,1.0,1.0,0.0,3737.375,0.0,0.0,3741.555,
8400,DC_LA,121637,121637,0.775,45316.443,3.84,17669.072,1.0,1.0,0.0,15902.165,0.0,0.0,15906.005,
9000,DC_CR,68199,68199,0.531,35094.796,0.0,52732.067,1.0,0.666,0.335,2645.041,17637.272,0.0,2645.041,
9000,DC_OS,7590,7590,0.045,24803.089,2.004,10374.526,1.0,1.0,0.0,414.982,0.0,0.0,416.986,
9000,DC_MB,303065,136800,1.0,61800.0,8.331,1823.834,1.0,1.0,0.0,1101.609,0.0,0.0,1109.939,
9000,DC_SH,77469,77469,0.528,41945.438,4.263,11255.634,1.0,1.0,0.0,3735.794,0.0,0.0,3740.057,
9000,DC_LA,122082,122082,0.778,45375.732,3.715,18634.919,1.0,1.0,0.0,16771.428,0.0,0.0,16775.142,
9600,DC_CR,70358,70358,0.547,35725.143,0.0,55668.929,1.0,0.642,0.359,2698.865,19943.787,0.0,2698.865,
9600,DC_OS,8116,8116,0.048,24929.432,1.929,11044.903,1.0,1.0,0.0,441.797,0.0,0.0,443.725,
9600,DC_MB,295464,136800,1.0,61800.0,8.338,1768.215,1.0,1.0,0.0,1058.074,0.0,0.0,1066.412,
9600,DC_SH,78354,78354,0.534,42111.375,4.239,11590.967,1.0,1.0,0.0,3736.693,0.0,0.0,3740.932,
9600,DC_LA,123024,123024,0.784,45455.731,3.636,19278.608,1.0,1.0,0.0,17350.748,0.0,0.0,17354.383,
10200,DC_CR,70529,70529,0.549,35736.857,0.0,50905.565,1.0,0.703,0.298,2718.684,15168.709,0.0,2718.684,
10200,DC_OS,7663,7663,0.045,24820.623,2.018,10296.729,1.0,1.0,0.0,411.87,0.0,0.0,413.887,
10200,DC_MB,294840,136800,1.0,61800.0,8.33,1824.901,1.0,1.0,0.0,1099.526,0.0,0.0,1107.856,
10200,DC_SH,75646,75646,0.516,41603.625,4.18,11513.07,1.0,1.0,0.0,4021.926,0.0,0.0,4026.106,
10200,DC_LA,123500,123500,0.787,45484.546,3.708,18794.107,1.0,1.0,0.0,16914.697,0.0,0.0,16918.404,
10800,DC_CR,67446,67446,0.525,34966.125,0.0,40675.76,1.0,0.86,0.141,2688.105,5709.636,0.0,2688.105,
10800,DC_OS,9128,9128,0.054,25172.51,1.715,12830.815,1.0,1.0,0.0,513.233,0.0,0.0,514.947,
10800,DC_MB,334581,136800,1.0,61800.0,8.371,1530.448,1.0,1.0,0.0,1224.359,0.0,0.0,1232.73,
10800,DC_SH,93111,93111,0.634,44878.313,2.849,24369.002,1.0,1.0,0.0,8547.364,0.0,0.0,8550.213,
10800,DC_LA,114721,114721,0.731,43998.977,4.202,13747.492,1.0,1.0,0.0,12372.743,0.0,0.0,12376.945,
11400,DC_CR,68663,68663,0.534,35494.578,0.0,42307.208,1.0,0.839,0.162,2855.916,6812.631,0.0,2855.916,
11400,DC_OS,9462,9462,0.056,25252.736,1.688,13105.732,1.0,1.0,0.0,524.23,0.0,0.0,525.917,
11400,DC_MB,342647,136800,1.0,61800.0,8.362,1599.889,1.0,1.0,0.0,1279.912,0.0,0.0,1288.273,
11400,DC_SH,94530,94530,0.644,45144.375,2.833,24753.952,1.0,1.0,0.0,8267.901,0.0,0.0,8270.734,
11400,DC_LA,118272,118272,0.754,44678.592,4.221,14289.719,1.0,1.0,0.0,12860.748,0.0,0.0,12864.968,
12000,DC_CR,68711,68711,0.535,35508.828,0.0,43655.765,1.0,0.814,0.187,2658.547,8146.938,0.0,2658.547,
12000,DC_OS,9593,9593,0.056,25284.201,1.753,12664.312,1.0,1.0,0.0,506.573,0.0,0.0,508.326,
12000,DC_MB,338838,136800,1.0,61800.0,8.367,1562.034,1.0,1.0,0.0,1249.628,0.0,0.0,1257.994,
12000,DC_SH,93866,93866,0.64,45019.875,3.009,23355.536,1.0,1.0,0.0,7936.96,0.0,0.0,7939.969,
12000,DC_LA,117368,117368,0.748,44552.38,4.125,14853.159,1.0,1.0,0.0,13367.844,0.0,0.0,13371.968,
12600,DC_CR,68918,68918,0.536,35558.694,0.0,43725.275,1.0,0.814,0.187,2697.543,8166.582,0.0,2697.543,
12600,DC_OS,9658,9658,0.057,25299.814,1.813,12252.732,1.0,1.0,0.0,490.11,0.0,0.0,491.922,
12600,DC_MB,349050,136800,1.0,61800.0,8.38,1466.954,1.0,1.0,0.0,1173.564,0.0,0.0,1181.943,
12600,DC_SH,96843,96843,0.66,45578.063,2.963,24246.924,1.0,1.0,0.0,8627.09,0.0,0.0,8630.053,
12600,DC_LA,118118,118118,0.753,44663.096,4.237,14160.461,1.0,1.0,0.0,12744.415,0.0,0.0,12748.652,
13200,DC_CR,68567,68567,0.534,35461.467,0.0,42302.681,1.0,0.839,0.162,2665.072,6841.215,0.0,2665.072,
13200,DC_OS,9442,9442,0.055,25247.932,1.69,13080.64,1.0,1.0,0.0,523.226,0.0,0.0,524.916,
13200,DC_MB,337797,136800,1.0,61800.0,8.362,1598.032,1.0,1.0,0.0,1278.426,0.0,0.0,1286.787,
13200,DC_SH,97194,97194,0.662,45643.875,3.019,23911.121,1.0,1.0,0.0,8598.474,0.0,0.0,8601.493,
13200,DC_LA,117668,117668,0.75,44606.331,4.253,13988.554,1.0,1.0,0.0,12589.699,0.0,0.0,12593.952,
13800,DC_CR,68399,68399,0.532,35378.236,0.0,41657.411,1.0,0.85,0.151,2656.04,6279.176,0.0,2656.04,
13800,DC_OS,9602,9602,0.056,25286.363,1.675,13230.635,1.0,1.0,0.0,529.226,0.0,0.0,530.9,
13800,DC_MB,332302,136800,1.0,61800.0,8.361,1605.313,1.0,1.0,0.0,1284.251,0.0,0.0,1292.611,
13800,DC_SH,96124,96124,0.655,45443.25,3.086,23230.418,1.0,1.0,0.0,8153.036,0.0,0.0,8156.122,
13800,DC_LA,118072,118072,0.753,44658.153,4.256,14015.862,1.0,1.0,0.0,12614.276,0.0,0.0,12618.532,
14400,DC_CR,75029,75029,0.584,36485.042,0.0,20757.199,1.0,1.0,0.0,2108.058,-15727.842,0.437,2108.495,
14400,DC_OS,8830,8830,0.052,25100.932,1.639,13304.288,1.0,1.0,0.0,532.172,0.0,0.0,533.81,
14400,DC_MB,354871,136800,1.0,61800.0,8.389,1399.662,1.0,1.0,0.0,1119.73,0.0,0.0,1128.119,
14400,DC_SH,103131,103131,0.703,46757.063,2.786,26698.492,1.0,1.0,0.0,15340.904,0.0,0.0,15343.69,
14400,DC_LA,119151,119151,0.76,44745.958,4.97,8961.99,1.0,1.0,0.0,8065.791,0.0,0.0,8070.761,
15000,DC_CR,73391,73391,0.571,36350.388,0.0,20622.447,1.0,1.0,0.0,2055.496,-15727.941,0.437,2055.933,
15000,DC_OS,8873,8873,0.052,25111.26,1.507,14261.741,1.0,1.0,0.0,570.47,0.0,0.0,571.977,
15000,DC_MB,354059,136800,1.0,61800.0,8.394,1363.249,1.0,1.0,0.0,1090.6,0.0,0.0,1098.994,
15000,DC_SH,106242,106242,0.724,47340.375,2.968,25977.803,1.0,1.0,0.0,14907.078,0.0,0.0,14910.046,
15000,DC_LA,114887,114887,0.732,44010.801,4.844,9136.717,1.0,1.0,0.0,8223.046,0.0,0.0,8227.889,
15600,DC_CR,74396,74396,0.579,36445.569,0.0,19560.67,1.0,1.0,0.0,2014.343,-16884.898,0.47,2014.812,
15600,DC_OS,9083,9083,0.053,25161.701,1.62,13504.688,1.0,1.0,0.0,540.188,0.0,0.0,541.807,
15600,DC_MB,344514,136800,1.0,61800.0,8.406,1282.901,1.0,1.0,0.0,1026.321,0.0,0.0,1034.726,
15600,DC_SH,104985,104985,0.715,47104.688,2.714,27568.182,1.0,1.0,0.0,15584.073,0.0,0.0,15586.787,
15600,DC_LA,116050,116050,0.74,44075.265,4.89,8873.736,1.0,1.0,0.0,7986.363,0.0,0.0,7991.252,
16200,DC_CR,73549,73549,0.572,36369.742,0.0,20541.761,1.0,1.0,0.0,2169.308,-15827.981,0.44,2169.748,
16200,DC_OS,9177,9177,0.054,25184.28,1.583,13787.425,1.0,1.0,0.0,551.497,0.0,0.0,553.08,
16200,DC_MB,353452,136800,1.0,61800.0,8.398,1338.689,1.0,1.0,0.0,1070.952,0.0,0.0,1079.349,
16200,DC_SH,102980,102980,0.702,46728.75,2.766,26814.915,1.0,1.0,0.0,15292.18,0.0,0.0,15294.946,
16200,DC_LA,113164,113164,0.721,43790.24,4.913,8420.162,1.0,1.0,0.0,7578.146,0.0,0.0,7583.059,
16800,DC_CR,75496,75496,0.587,36508.868,0.0,20960.324,1.0,1.0,0.0,2150.575,-15548.543,0.432,2151.007,
16800,DC_OS,8835,8835,0.052,25102.133,1.512,14217.107,1.0,1.0,0.0,568.685,0.0,0.0,570.197,
16800,DC_MB,350159,136800,1.0,61800.0,8.397,1342.369,1.0,1.0,0.0,1073.896,0.0,0.0,1082.293,
16800,DC_SH,100365,100365,0.684,46238.438,2.674,26986.386,1.0,1.0,0.0,15180.946,0.0,0.0,15183.62,
16800,DC_LA,116005,116005,0.74,44073.208,4.897,8816.027,1.0,1.0,0.0,7934.425,0.0,0.0,7939.322,
17400,DC_CR,75268,75268,0.586,36497.688,0.0,19503.725,1.0,1.0,0.0,2020.428,-16993.962,0.473,2020.901,
17400,DC_OS,9205,9205,0.054,25191.005,1.568,13903.562,1.0,1.0,0.0,556.143,0.0,0.0,557.711,
17400,DC_MB,354910,136800,1.0,61800.0,8.392,1384.208,1.0,1.0,0.0,1107.367,0.0,0.0,1115.758,
17400,DC_SH,105755,105755,0.721,47249.063,2.82,26945.694,1.0,1.0,0.0,15321.696,0.0,0.0,15324.516,
17400,DC_LA,117987,117987,0.752,44648.585,4.93,9155.682,1.0,1.0,0.0,8240.114,0.0,0.0,8245.044,
18000,DC_CR,72315,72315,0.563,35994.379,0.0,22750.616,1.0,1.0,0.0,1123.459,-13243.762,0.368,1123.827,
18000,DC_OS,9759,9759,0.057,25324.074,2.008,10870.01,1.0,1.0,0.0,434.801,0.0,0.0,436.808,
18000,DC_MB,315708,136800,1.0,61800.0,8.443,1017.502,1.0,1.0,0.0,814.002,0.0,0.0,822.444,
18000,DC_SH,81021,81021,0.552,42611.438,0.834,36607.541,1.0,1.0,0.0,18592.526,0.0,0.0,18593.36,
18000,DC_LA,128470,128470,0.819,46249.33,5.975,3229.356,1.0,1.0,0.0,2906.421,0.0,0.0,2912.396,
18600,DC_CR,75059,75059,0.584,36486.687,0.0,23922.931,1.0,1.0,0.0,1121.434,-12563.755,0.349,1121.783,
