time,dcName,requestNum,finishedRequestNum,dcUsage,dcConsume,dcPrice,reSupply,reUsage,reDcUsage,reBaUsage,rePrice,baSupply,baPrice,cost,
0,DC_CR,104844,104844,0.816,41937.183,0.0,50833.093,1.0,0.825,0.176,8425.034,8895.911,0.0,8425.034,
0,DC_OS,104843,104843,0.611,44696.589,0.616,40264.443,1.0,1.0,0.0,1610.578,0.0,0.0,1611.194,
0,DC_MB,104839,104839,0.767,55807.313,5.337,17386.65,1.0,1.0,0.0,7464.488,0.0,0.0,7469.824,
0,DC_SH,104837,104837,0.714,47076.938,2.779,27068.668,1.0,1.0,0.0,26025.405,0.0,0.0,26028.184,
0,DC_LA,104834,104834,0.668,42248.476,4.564,9390.454,1.0,1.0,0.0,8451.409,0.0,0.0,8455.973,
600,DC_CR,483712,128640,1.0,45900.0,0.0,51812.875,1.0,0.886,0.115,8469.099,5912.875,0.0,8469.099,
600,DC_OS,0,0,0.0,22980.0,0.0,39019.711,1.0,0.589,0.412,1560.789,16039.712,0.0,1560.789,
600,DC_MB,34366,34366,0.252,37799.84,2.733,18122.946,1.0,1.0,0.0,7729.404,0.0,0.0,7732.137,
600,DC_SH,0,0,0.0,24840.0,0.0,29265.823,1.0,0.849,0.152,28307.106,4425.823,0.0,28307.106,
600,DC_LA,0,0,0.0,21240.0,1.613,9633.537,1.0,1.0,0.0,8670.184,0.0,0.0,8671.796,
1200,DC_CR,0,128640,1.0,45900.0,0.0,48370.469,1.0,0.949,0.052,8289.368,2470.469,0.0,8289.368,
1200,DC_OS,393309,171840,1.0,54000.0,0.0,38204.692,1.0,1.0,0.0,1528.188,-15795.307,0.439,1528.627,
1200,DC_MB,136800,136800,1.0,61800.0,6.199,17170.829,1.0,1.0,0.0,7380.966,0.0,0.0,7387.165,
1200,DC_SH,0,0,0.0,24840.0,0.0,27253.816,1.0,0.912,0.089,26294.023,2413.816,0.0,26294.023,
1200,DC_LA,0,0,0.0,21240.0,1.636,9464.325,1.0,1.0,0.0,8517.893,0.0,0.0,8519.529,
1800,DC_CR,39255,128640,1.0,45900.0,0.0,50402.504,1.0,0.911,0.09,8754.346,4502.505,0.0,8754.346,
1800,DC_OS,23533,171840,1.0,54000.0,1.663,41782.878,1.0,1.0,0.0,1671.316,-244.403,0.007,1672.985,
1800,DC_MB,434847,136800,1.0,61800.0,6.107,17832.78,1.0,1.0,0.0,7721.388,0.0,0.0,7727.494,
1800,DC_SH,24008,24008,0.164,30606.628,0.0,27350.104,1.0,1.0,0.0,26353.666,-3256.523,0.091,26353.757,
1800,DC_LA,0,0,0.0,21240.0,1.634,9481.313,1.0,1.0,0.0,8533.182,0.0,0.0,8534.815,
2400,DC_CR,96393,128640,1.0,45900.0,0.0,50013.835,1.0,0.918,0.083,8808.541,4113.835,0.0,8808.541,
2400,DC_OS,355058,171840,1.0,54000.0,1.718,41633.135,1.0,1.0,0.0,1665.326,0.0,0.0,1667.044,
2400,DC_MB,0,136800,1.0,61800.0,6.15,17520.888,1.0,1.0,0.0,7500.015,0.0,0.0,7506.165,
2400,DC_SH,65344,65344,0.445,39672.0,1.014,28792.558,1.0,1.0,0.0,27809.235,-3583.114,0.1,27810.348,
2400,DC_LA,0,0,0.0,21240.0,1.631,9499.619,1.0,1.0,0.0,8549.658,0.0,0.0,8551.288,
3000,DC_CR,282458,128640,1.0,45900.0,0.0,49096.352,1.0,0.935,0.066,8901.568,3196.352,0.0,8901.568,
3000,DC_OS,4922,171840,1.0,54000.0,2.075,39061.395,1.0,1.0,0.0,1562.456,0.0,0.0,1564.531,
3000,DC_MB,0,136800,1.0,61800.0,6.074,18072.791,1.0,1.0,0.0,7833.668,0.0,0.0,7839.742,
3000,DC_SH,242482,146880,1.0,54600.0,3.8,27245.694,1.0,1.0,0.0,26226.742,0.0,0.0,26230.542,
3000,DC_LA,0,0,0.0,21240.0,1.676,9177.026,1.0,1.0,0.0,8259.324,0.0,0.0,8260.999,
3600,DC_CR,100348,128640,1.0,45900.0,0.0,55457.602,1.0,0.828,0.173,8391.366,9557.602,0.0,8391.366,
3600,DC_OS,398414,171840,1.0,54000.0,1.81,40968.497,1.0,1.0,0.0,1638.74,0.0,0.0,1640.55,
3600,DC_MB,97066,121513,0.889,58933.688,6.396,12887.0,1.0,1.0,0.0,7553.569,0.0,0.0,7559.965,
3600,DC_SH,0,95602,0.651,45345.375,1.875,31852.307,1.0,1.0,0.0,27241.563,0.0,0.0,27243.438,
3600,DC_LA,0,0,0.0,21240.0,1.424,10989.165,1.0,1.0,0.0,9890.249,0.0,0.0,9891.673,
4200,DC_CR,84897,128640,1.0,45900.0,0.0,54118.128,1.0,0.849,0.152,8288.441,8218.128,0.0,8288.441,
4200,DC_OS,60461,171840,1.0,54000.0,1.767,41278.963,1.0,1.0,0.0,1651.159,0.0,0.0,1652.926,
4200,DC_MB,400095,136800,1.0,61800.0,6.775,13027.071,1.0,1.0,0.0,7714.743,0.0,0.0,7721.517,
4200,DC_SH,42536,42536,0.29,35056.981,0.587,30832.594,1.0,1.0,0.0,26453.129,0.0,0.0,26453.716,
4200,DC_LA,0,0,0.0,21240.0,1.523,10276.48,1.0,1.0,0.0,9248.832,0.0,0.0,9250.355,
4800,DC_CR,220043,128640,1.0,45900.0,0.0,56621.101,1.0,0.811,0.19,8081.128,10721.101,0.0,8081.128,
4800,DC_OS,60682,171840,1.0,54000.0,1.865,40577.51,1.0,1.0,0.0,1623.101,0.0,0.0,1624.965,
4800,DC_MB,20693,136800,1.0,61800.0,6.696,13592.276,1.0,1.0,0.0,8193.085,0.0,0.0,8199.78,
4800,DC_SH,260889,146880,1.0,54600.0,3.032,32776.433,1.0,1.0,0.0,28214.387,0.0,0.0,28217.419,
4800,DC_LA,30409,30409,0.194,27969.77,2.385,10800.385,1.0,1.0,0.0,9720.347,0.0,0.0,9722.732,
5400,DC_CR,276589,128640,1.0,45900.0,0.0,54037.033,1.0,0.85,0.151,8602.186,8137.033,0.0,8602.186,
5400,DC_OS,213558,171840,1.0,54000.0,2.083,39007.788,1.0,1.0,0.0,1560.312,0.0,0.0,1562.394,
5400,DC_MB,0,136800,1.0,61800.0,6.714,13462.904,1.0,1.0,0.0,8016.407,0.0,0.0,8023.12,
5400,DC_SH,32871,146880,1.0,54600.0,3.149,31927.966,1.0,1.0,0.0,27547.793,0.0,0.0,27550.942,
5400,DC_LA,68930,68930,0.44,35334.375,3.393,10908.541,1.0,1.0,0.0,9817.687,0.0,0.0,9821.08,
6000,DC_CR,49109,128640,1.0,45900.0,0.0,53596.938,1.0,0.857,0.144,8623.632,7696.939,0.0,8623.632,
6000,DC_OS,314130,171840,1.0,54000.0,2.043,39296.767,1.0,1.0,0.0,1571.871,0.0,0.0,1573.913,
6000,DC_MB,219826,136800,1.0,61800.0,6.819,12706.7,1.0,1.0,0.0,7586.795,0.0,0.0,7593.613,
