time,dcName,requestNum,finishedRequestNum,dcUsage,dcConsume,dcPrice,reSupply,reUsage,reDcUsage,reBaUsage,rePrice,baSupply,baPrice,cost,
0,DC_CR,101883,101883,0.793,41421.928,0.0,50411.886,1.0,0.822,0.179,8628.38,8989.959,0.0,8628.38,
0,DC_OS,101878,101878,0.593,44243.614,0.411,41289.314,1.0,1.0,0.0,1651.573,0.0,0.0,1651.983,
0,DC_MB,101875,101875,0.745,55251.563,5.164,18074.752,1.0,1.0,0.0,7710.222,0.0,0.0,7715.386,
0,DC_SH,101873,101873,0.694,46521.188,2.431,29021.601,1.0,1.0,0.0,27965.939,0.0,0.0,27968.37,
0,DC_LA,101870,101870,0.65,41769.857,4.477,9538.14,1.0,1.0,0.0,8584.326,0.0,0.0,8588.803,
600,DC_CR,58849,58849,0.458,33354.188,0.0,49068.026,1.0,0.68,0.321,8402.776,15713.839,0.0,8402.776,
600,DC_OS,307466,171840,1.0,54000.0,1.928,40123.15,1.0,1.0,0.0,1604.927,0.0,0.0,1606.854,
600,DC_MB,65855,65855,0.482,48497.813,4.287,17633.735,1.0,1.0,0.0,7378.828,0.0,0.0,7383.115,
600,DC_SH,18151,18151,0.124,29199.8,0.031,28976.821,1.0,1.0,0.0,27956.69,0.0,0.0,27956.721,
600,DC_LA,59149,59149,0.377,33500.438,3.39,9098.54,1.0,1.0,0.0,8188.687,0.0,0.0,8192.076,
1200,DC_CR,60026,60026,0.467,33574.875,0.0,51785.214,1.0,0.649,0.352,8806.203,18210.339,0.0,8806.203,
1200,DC_OS,314292,171840,1.0,54000.0,1.765,41293.224,1.0,1.0,0.0,1651.729,0.0,0.0,1653.494,
1200,DC_MB,68353,68353,0.5,48966.188,4.217,18606.478,1.0,1.0,0.0,8011.922,0.0,0.0,8016.139,
1200,DC_SH,18039,18039,0.123,29172.898,0.065,28708.118,1.0,1.0,0.0,27743.446,0.0,0.0,27743.511,
1200,DC_LA,61592,61592,0.393,33958.5,3.444,9164.15,1.0,1.0,0.0,8247.736,0.0,0.0,8251.179,
1800,DC_CR,57264,57264,0.446,33057.0,0.0,49010.443,1.0,0.675,0.326,8236.661,15953.443,0.0,8236.661,
1800,DC_OS,305329,171840,1.0,54000.0,2.014,39505.854,1.0,1.0,0.0,1580.235,0.0,0.0,1582.248,
1800,DC_MB,62941,62941,0.461,47951.438,4.18,17857.207,1.0,1.0,0.0,7956.385,0.0,0.0,7960.565,
1800,DC_SH,18171,18171,0.124,29204.603,0.127,28292.187,1.0,1.0,0.0,27322.609,0.0,0.0,27322.736,
1800,DC_LA,61142,61142,0.39,33874.125,3.411,9317.147,1.0,1.0,0.0,8385.433,0.0,0.0,8388.843,
2400,DC_CR,60404,60404,0.47,33645.75,0.0,50198.617,1.0,0.671,0.33,8516.935,16552.867,0.0,8516.935,
2400,DC_OS,314865,171840,1.0,54000.0,1.826,40855.849,1.0,1.0,0.0,1634.234,0.0,0.0,1636.06,
2400,DC_MB,62532,62532,0.458,47874.75,4.101,18347.67,1.0,1.0,0.0,8063.973,0.0,0.0,8068.073,
2400,DC_SH,18203,18203,0.124,29212.29,0.11,28423.413,1.0,1.0,0.0,27415.897,0.0,0.0,27416.007,
2400,DC_LA,59331,59331,0.379,33534.563,3.393,9108.783,1.0,1.0,0.0,8197.905,0.0,0.0,8201.298,
3000,DC_CR,60504,60504,0.471,33664.5,0.0,51384.305,1.0,0.656,0.345,8286.893,17719.805,0.0,8286.893,
3000,DC_OS,315341,171840,1.0,54000.0,2.148,38540.353,1.0,1.0,0.0,1541.615,0.0,0.0,1543.762,
3000,DC_MB,63904,63904,0.468,48132.0,4.108,18559.621,1.0,1.0,0.0,8040.332,0.0,0.0,8044.439,
3000,DC_SH,18790,18790,0.128,29353.285,0.338,26920.782,1.0,1.0,0.0,25867.092,0.0,0.0,25867.43,
3000,DC_LA,62859,62859,0.401,34196.063,3.452,9344.32,1.0,1.0,0.0,8409.888,0.0,0.0,8413.34,
3600,DC_CR,68774,68774,0.535,35525.754,0.0,55976.002,1.0,0.635,0.366,8404.076,20450.248,0.0,8404.076,
3600,DC_OS,369711,171840,1.0,54000.0,1.96,39891.653,1.0,1.0,0.0,1595.667,0.0,0.0,1597.626,
