time,dcName,requestNum,finishedRequestNum,dcUsage,dcConsume,dcPrice,reSupply,reUsage,reDcUsage,reBaUsage,rePrice,baSupply,baPrice,cost,
0,DC_CR,90589,90589,0.705,39330.114,0.0,50637.083,1.0,0.777,0.224,8414.036,11306.97,0.0,8414.036,
0,DC_OS,121013,121013,0.705,46759.619,1.101,38834.424,1.0,1.0,0.0,1553.377,0.0,0.0,1554.478,
0,DC_MB,96336,96336,0.705,54213.0,5.018,18090.592,1.0,1.0,0.0,8048.176,0.0,0.0,8053.193,
0,DC_SH,103435,103435,0.705,46814.063,2.587,28188.147,1.0,1.0,0.0,27187.214,0.0,0.0,27189.801,
0,DC_LA,110533,110533,0.705,43266.986,4.672,9634.658,1.0,1.0,0.0,8671.193,0.0,0.0,8675.864,
600,DC_CR,91461,91461,0.711,39380.958,0.0,49668.898,1.0,0.793,0.208,8813.545,10287.941,0.0,8813.545,
600,DC_OS,122175,122175,0.711,47181.322,0.898,40716.277,1.0,1.0,0.0,1628.652,0.0,0.0,1629.55,
600,DC_MB,97262,97262,0.711,54386.625,5.058,17974.63,1.0,1.0,0.0,7954.875,0.0,0.0,7959.932,
600,DC_SH,104428,104428,0.711,47000.25,2.622,28125.486,1.0,1.0,0.0,27136.463,0.0,0.0,27139.085,
600,DC_LA,111598,111598,0.711,43334.919,4.699,9504.729,1.0,1.0,0.0,8554.257,0.0,0.0,8558.955,
1200,DC_CR,89693,89693,0.698,39251.575,0.0,50723.912,1.0,0.774,0.227,8708.883,11472.338,0.0,8708.883,
1200,DC_OS,119816,119816,0.698,46714.215,0.734,41434.118,1.0,1.0,0.0,1657.365,0.0,0.0,1658.099,
1200,DC_MB,95385,95385,0.698,54034.688,5.008,17980.193,1.0,1.0,0.0,7924.731,0.0,0.0,7929.738,
1200,DC_SH,102412,102412,0.698,46622.25,2.475,28804.988,1.0,1.0,0.0,27754.82,0.0,0.0,27757.295,
1200,DC_LA,109440,109440,0.698,43139.158,4.61,9949.354,1.0,1.0,0.0,8954.419,0.0,0.0,8959.029,
1800,DC_CR,90885,90885,0.707,39349.285,0.0,51113.156,1.0,0.77,0.231,8418.054,11763.872,0.0,8418.054,
1800,DC_OS,121408,121408,0.707,46999.929,0.764,41502.725,1.0,1.0,0.0,1660.109,0.0,0.0,1660.873,
1800,DC_MB,96651,96651,0.707,54272.063,5.095,17590.611,1.0,1.0,0.0,7319.018,0.0,0.0,7324.113,
